cet_cest_timestamp,AT_price_day_ahead,DE_LU_price_day_ahead,DK_1_price_day_ahead,DK_2_price_day_ahead
2015-12-10T11:00:00+0100,34.0,,19.96,19.96
2015-12-10T12:00:00+0100,32.0,,19.96,19.96
2015-12-10T13:00:00+0100,32.0,,19.91,19.91
2015-12-10T14:00:00+0100,34.0,,19.97,19.97
2015-12-10T15:00:00+0100,38.0,,20.22,20.22
2015-12-10T16:00:00+0100,41.0,,20.5,20.5
2015-12-10T17:00:00+0100,43.0,,20.73,20.73
2015-12-10T18:00:00+0100,38.0,,20.47,20.47
2015-12-10T19:00:00+0100,36.0,,20.19,20.19
2015-12-10T20:00:00+0100,31.0,,19.86,19.86
2015-12-10T21:00:00+0100,28.0,,19.47,19.47
2015-12-10T22:00:00+0100,27.0,,18.86,18.86
2015-12-10T23:00:00+0100,24.0,,16.72,16.72
2015-12-11T00:00:00+0100,22.0,,16.28,16.28
2015-12-11T01:00:00+0100,21.0,,15.48,15.48
2015-12-11T02:00:00+0100,19.0,,15.5,15.5
2015-12-11T03:00:00+0100,18.0,,15.85,15.85
2015-12-11T04:00:00+0100,18.0,,17.27,17.27
2015-12-11T05:00:00+0100,21.0,,18.53,18.53
2015-12-11T06:00:00+0100,28.0,,20.49,20.49
2015-12-11T07:00:00+0100,35.0,,21.09,21.09
2015-12-11T08:00:00+0100,40.0,,21.73,21.73
2015-12-11T09:00:00+0100,34.0,,21.56,21.56
2015-12-11T10:00:00+0100,32.0,,21.49,21.49
2015-12-11T11:00:00+0100,29.0,,21.25,21.25
2015-12-11T12:00:00+0100,28.0,,21.04,21.04
2015-12-11T13:00:00+0100,29.0,,20.92,20.92
2015-12-11T14:00:00+0100,30.0,,20.91,20.91
2015-12-11T15:00:00+0100,33.0,,21.04,21.04
2015-12-11T16:00:00+0100,37.0,,21.79,21.79
2015-12-11T17:00:00+0100,42.0,,21.76,21.76
2015-12-11T18:00:00+0100,38.0,,21.45,21.45
2015-12-11T19:00:00+0100,30.0,,20.8,20.8
2015-12-11T20:00:00+0100,27.0,,20.47,20.47
2015-12-11T21:00:00+0100,24.0,,20.09,20.09
2015-12-11T22:00:00+0100,23.0,,19.71,19.3
2015-12-11T23:00:00+0100,18.0,,16.51,16.92
2015-12-12T00:00:00+0100,17.0,,18.02,18.19
2015-12-12T01:00:00+0100,15.0,,16.98,16.98
2015-12-12T02:00:00+0100,14.0,,16.6,16.6
2015-12-12T03:00:00+0100,14.0,,15.98,15.98
2015-12-12T04:00:00+0100,13.0,,16.65,16.65
2015-12-12T05:00:00+0100,14.0,,18.02,18.02
2015-12-12T06:00:00+0100,18.0,,18.85,18.85
2015-12-12T07:00:00+0100,21.0,,19.02,19.31
2015-12-12T08:00:00+0100,25.0,,20.33,20.04
2015-12-12T09:00:00+0100,28.0,,20.35,20.35
2015-12-12T10:00:00+0100,27.0,,20.49,20.49
2015-12-12T11:00:00+0100,30.0,,20.49,20.49
2015-12-12T12:00:00+0100,30.0,,20.41,20.41
2015-12-12T13:00:00+0100,30.0,,20.28,20.28
2015-12-12T14:00:00+0100,32.0,,20.27,20.27
2015-12-12T15:00:00+0100,34.0,,20.64,20.64
2015-12-12T16:00:00+0100,39.0,,21.22,21.22
2015-12-12T17:00:00+0100,43.0,,21.8,21.8
2015-12-12T18:00:00+0100,41.0,,21.73,21.73
2015-12-12T19:00:00+0100,39.0,,21.36,21.36
2015-12-12T20:00:00+0100,35.0,,20.97,20.97
2015-12-12T21:00:00+0100,31.0,,20.7,20.7
2015-12-12T22:00:00+0100,32.0,,20.74,20.74
2015-12-12T23:00:00+0100,27.0,,20.36,20.36
2015-12-13T00:00:00+0100,24.0,,12.51,20.07
2015-12-13T01:00:00+0100,20.0,,18.5,19.2
2015-12-13T02:00:00+0100,19.0,,18.93,18.93
2015-12-13T03:00:00+0100,19.0,,18.98,18.98
2015-12-13T04:00:00+0100,18.0,,18.98,18.98
2015-12-13T05:00:00+0100,18.0,,19.28,19.28
2015-12-13T06:00:00+0100,16.0,,19.37,19.37
2015-12-13T07:00:00+0100,19.0,,19.35,19.35
2015-12-13T08:00:00+0100,21.0,,19.37,19.97
2015-12-13T09:00:00+0100,26.0,,21.92,21.32
2015-12-13T10:00:00+0100,28.0,,21.96,21.96
2015-12-13T11:00:00+0100,31.0,,22.48,22.48
2015-12-13T12:00:00+0100,30.0,,22.38,22.38
2015-12-13T13:00:00+0100,29.0,,22.37,22.37
2015-12-13T14:00:00+0100,29.0,,22.57,22.57
2015-12-13T15:00:00+0100,31.0,,23.66,23.66
2015-12-13T16:00:00+0100,35.0,,27.0,27.0
2015-12-13T17:00:00+0100,42.0,,42.86,42.86
2015-12-13T18:00:00+0100,44.0,,41.67,41.67
2015-12-13T19:00:00+0100,43.0,,28.02,28.02
2015-12-13T20:00:00+0100,39.0,,27.64,27.64
2015-12-13T21:00:00+0100,36.0,,24.45,24.45
2015-12-13T22:00:00+0100,36.0,,22.37,22.37
2015-12-13T23:00:00+0100,32.0,,21.55,21.55
2015-12-14T00:00:00+0100,28.0,,22.33,22.33
2015-12-14T01:00:00+0100,27.0,,21.55,21.55
2015-12-14T02:00:00+0100,27.0,,21.36,21.36
2015-12-14T03:00:00+0100,27.0,,21.07,21.07
2015-12-14T04:00:00+0100,26.0,,21.87,21.87
2015-12-14T05:00:00+0100,29.0,,24.62,24.62
2015-12-14T06:00:00+0100,41.0,,33.25,33.25
2015-12-14T07:00:00+0100,53.0,,53.46,53.46
2015-12-14T08:00:00+0100,57.0,,56.7,56.7
2015-12-14T09:00:00+0100,54.0,,51.5,51.5
2015-12-14T10:00:00+0100,51.0,,47.96,47.96
2015-12-14T11:00:00+0100,52.0,,45.64,45.64
2015-12-14T12:00:00+0100,47.0,,43.05,43.05
2015-12-14T13:00:00+0100,48.0,,46.64,46.64
2015-12-14T14:00:00+0100,48.0,,46.92,46.92
2015-12-14T15:00:00+0100,49.0,,50.04,50.04
2015-12-14T16:00:00+0100,52.0,,50.78,52.49
2015-12-14T17:00:00+0100,60.0,,61.25,61.76
2015-12-14T18:00:00+0100,56.0,,50.77,51.83
2015-12-14T19:00:00+0100,50.0,,45.81,45.81
2015-12-14T20:00:00+0100,44.0,,33.91,33.91
2015-12-14T21:00:00+0100,40.0,,28.78,28.78
2015-12-14T22:00:00+0100,38.0,,22.04,22.04
2015-12-14T23:00:00+0100,31.0,,20.92,20.92
2015-12-15T00:00:00+0100,29.0,,20.47,20.47
2015-12-15T01:00:00+0100,28.0,,20.16,20.16
2015-12-15T02:00:00+0100,27.0,,19.99,19.99
2015-12-15T03:00:00+0100,27.0,,20.16,20.16
2015-12-15T04:00:00+0100,28.0,,20.61,20.61
2015-12-15T05:00:00+0100,30.0,,21.1,21.1
2015-12-15T06:00:00+0100,38.0,,26.49,26.49
2015-12-15T07:00:00+0100,51.0,,49.99,49.99
2015-12-15T08:00:00+0100,55.0,,53.71,53.71
2015-12-15T09:00:00+0100,55.0,,53.35,53.35
2015-12-15T10:00:00+0100,53.0,,51.08,51.08
2015-12-15T11:00:00+0100,53.0,,51.39,51.39
2015-12-15T12:00:00+0100,50.0,,50.71,50.71
2015-12-15T13:00:00+0100,51.0,,50.47,50.47
2015-12-15T14:00:00+0100,49.0,,49.6,49.6
2015-12-15T15:00:00+0100,51.0,,50.04,50.04
2015-12-15T16:00:00+0100,52.0,,50.96,50.96
2015-12-15T17:00:00+0100,59.0,,55.25,55.25
2015-12-15T18:00:00+0100,54.0,,52.15,52.15
2015-12-15T19:00:00+0100,50.0,,44.3,45.38
2015-12-15T20:00:00+0100,41.0,,28.57,28.57
2015-12-15T21:00:00+0100,34.0,,24.44,24.44
2015-12-15T22:00:00+0100,32.0,,21.06,21.06
2015-12-15T23:00:00+0100,28.0,,20.32,20.32
2015-12-16T00:00:00+0100,29.0,,20.65,20.65
2015-12-16T01:00:00+0100,28.0,,20.0,20.0
2015-12-16T02:00:00+0100,26.0,,19.75,19.75
2015-12-16T03:00:00+0100,26.0,,19.86,19.86
2015-12-16T04:00:00+0100,26.0,,20.44,20.44
2015-12-16T05:00:00+0100,28.0,,23.45,23.45
2015-12-16T06:00:00+0100,34.0,,31.06,31.06
2015-12-16T07:00:00+0100,41.0,,45.64,45.64
2015-12-16T08:00:00+0100,47.0,,45.44,45.44
2015-12-16T09:00:00+0100,46.0,,41.82,44.39
2015-12-16T10:00:00+0100,44.0,,41.78,42.44
2015-12-16T11:00:00+0100,44.0,,41.79,44.0
2015-12-16T12:00:00+0100,42.0,,41.69,42.32
2015-12-16T13:00:00+0100,42.0,,41.71,43.01
2015-12-16T14:00:00+0100,41.0,,40.2,40.2
2015-12-16T15:00:00+0100,41.0,,41.37,42.39
2015-12-16T16:00:00+0100,42.0,,41.67,50.95
2015-12-16T17:00:00+0100,47.0,,45.47,49.03
2015-12-16T18:00:00+0100,42.0,,43.23,43.59
2015-12-16T19:00:00+0100,37.0,,38.82,38.82
2015-12-16T20:00:00+0100,33.0,,33.75,33.75
2015-12-16T21:00:00+0100,29.0,,29.74,29.74
2015-12-16T22:00:00+0100,29.0,,24.66,24.66
2015-12-16T23:00:00+0100,26.0,,20.84,20.84
2015-12-17T00:00:00+0100,26.0,,19.68,19.68
2015-12-17T01:00:00+0100,25.0,,19.19,19.19
2015-12-17T02:00:00+0100,24.0,,18.97,18.97
2015-12-17T03:00:00+0100,23.0,,18.92,18.92
2015-12-17T04:00:00+0100,24.0,,19.59,19.59
2015-12-17T05:00:00+0100,25.0,,20.17,20.2
2015-12-17T06:00:00+0100,31.0,,25.2,25.2
2015-12-17T07:00:00+0100,43.0,,39.01,39.01
2015-12-17T08:00:00+0100,42.0,,40.3,40.41
2015-12-17T09:00:00+0100,41.0,,40.25,40.39
2015-12-17T10:00:00+0100,39.0,,35.85,35.85
2015-12-17T11:00:00+0100,38.0,,37.58,39.89
2015-12-17T12:00:00+0100,37.0,,35.24,35.24
2015-12-17T13:00:00+0100,36.0,,34.49,34.49
2015-12-17T14:00:00+0100,36.0,,33.91,33.91
2015-12-17T15:00:00+0100,37.0,,35.2,35.2
2015-12-17T16:00:00+0100,39.0,,35.24,38.25
2015-12-17T17:00:00+0100,43.0,,37.53,40.41
2015-12-17T18:00:00+0100,40.0,,35.19,35.24
2015-12-17T19:00:00+0100,36.0,,28.29,28.29
2015-12-17T20:00:00+0100,33.0,,20.97,21.19
2015-12-17T21:00:00+0100,28.0,,20.35,20.68
2015-12-17T22:00:00+0100,28.0,,19.7,19.7
2015-12-17T23:00:00+0100,24.0,,18.86,18.86
2015-12-18T00:00:00+0100,23.0,,17.34,17.34
2015-12-18T01:00:00+0100,22.0,,16.76,16.76
2015-12-18T02:00:00+0100,21.0,,16.32,16.32
2015-12-18T03:00:00+0100,19.0,,16.36,16.36
2015-12-18T04:00:00+0100,20.0,,16.98,16.98
2015-12-18T05:00:00+0100,23.0,,17.51,17.51
2015-12-18T06:00:00+0100,29.0,,18.53,18.53
2015-12-18T07:00:00+0100,37.0,,19.8,19.8
2015-12-18T08:00:00+0100,39.0,,20.29,20.29
2015-12-18T09:00:00+0100,40.0,,20.14,20.14
2015-12-18T10:00:00+0100,38.0,,19.97,19.97
2015-12-18T11:00:00+0100,38.0,,19.68,19.68
2015-12-18T12:00:00+0100,36.0,,19.17,19.17
2015-12-18T13:00:00+0100,35.0,,18.73,18.73
2015-12-18T14:00:00+0100,35.0,,18.59,18.59
2015-12-18T15:00:00+0100,35.0,,18.64,18.64
2015-12-18T16:00:00+0100,38.0,,18.84,18.84
2015-12-18T17:00:00+0100,42.0,,18.88,18.88
2015-12-18T18:00:00+0100,40.0,,18.56,18.56
2015-12-18T19:00:00+0100,37.0,,18.13,18.13
2015-12-18T20:00:00+0100,31.0,,17.66,17.66
2015-12-18T21:00:00+0100,28.0,,17.58,17.58
2015-12-18T22:00:00+0100,28.0,,16.65,16.65
2015-12-18T23:00:00+0100,24.0,,15.46,15.46
2015-12-19T00:00:00+0100,26.0,,6.64,14.62
2015-12-19T01:00:00+0100,25.0,,13.82,13.82
2015-12-19T02:00:00+0100,23.0,,13.37,13.37
2015-12-19T03:00:00+0100,21.0,,13.2,13.2
2015-12-19T04:00:00+0100,21.0,,13.6,13.6
2015-12-19T05:00:00+0100,22.0,,14.08,14.08
2015-12-19T06:00:00+0100,23.0,,14.91,14.91
2015-12-19T07:00:00+0100,26.0,,15.46,15.46
2015-12-19T08:00:00+0100,29.0,,15.54,15.54
2015-12-19T09:00:00+0100,32.0,,15.93,15.93
2015-12-19T10:00:00+0100,30.0,,16.24,16.24
2015-12-19T11:00:00+0100,31.0,,16.21,16.21
2015-12-19T12:00:00+0100,30.0,,16.02,16.02
2015-12-19T13:00:00+0100,28.0,,15.97,15.97
2015-12-19T14:00:00+0100,28.0,,16.23,16.23
2015-12-19T15:00:00+0100,28.0,,16.75,16.75
2015-12-19T16:00:00+0100,32.0,,17.25,17.29
2015-12-19T17:00:00+0100,37.0,,17.41,17.41
2015-12-19T18:00:00+0100,36.0,,17.08,17.43
2015-12-19T19:00:00+0100,33.0,,16.62,16.83
2015-12-19T20:00:00+0100,28.0,,15.99,15.99
2015-12-19T21:00:00+0100,25.0,,15.56,15.56
2015-12-19T22:00:00+0100,24.0,,15.25,15.25
2015-12-19T23:00:00+0100,21.0,,14.78,14.78
2015-12-20T00:00:00+0100,20.0,,12.53,12.53
2015-12-20T01:00:00+0100,18.0,,10.92,10.92
2015-12-20T02:00:00+0100,18.0,,10.06,10.06
2015-12-20T03:00:00+0100,16.0,,9.26,9.26
2015-12-20T04:00:00+0100,16.0,,9.4,9.4
2015-12-20T05:00:00+0100,16.0,,7.75,7.75
2015-12-20T06:00:00+0100,14.0,,9.64,9.64
2015-12-20T07:00:00+0100,17.0,,10.85,10.85
2015-12-20T08:00:00+0100,18.0,,12.72,12.72
2015-12-20T09:00:00+0100,19.0,,13.88,13.88
2015-12-20T10:00:00+0100,20.0,,14.34,14.34
2015-12-20T11:00:00+0100,22.0,,14.39,14.39
2015-12-20T12:00:00+0100,21.0,,14.29,14.29
2015-12-20T13:00:00+0100,21.0,,14.31,14.31
2015-12-20T14:00:00+0100,21.0,,14.45,14.45
2015-12-20T15:00:00+0100,22.0,,14.84,14.84
2015-12-20T16:00:00+0100,25.0,,15.51,15.51
2015-12-20T17:00:00+0100,30.0,,15.62,15.62
2015-12-20T18:00:00+0100,32.0,,15.41,15.41
2015-12-20T19:00:00+0100,29.0,,14.79,14.79
2015-12-20T20:00:00+0100,28.0,,14.36,14.36
2015-12-20T21:00:00+0100,24.0,,14.16,14.16
2015-12-20T22:00:00+0100,25.0,,13.36,13.36
2015-12-20T23:00:00+0100,21.0,,10.75,10.75
2015-12-21T00:00:00+0100,13.0,,8.71,8.71
2015-12-21T01:00:00+0100,13.0,,6.4,6.4
2015-12-21T02:00:00+0100,13.0,,5.31,5.31
2015-12-21T03:00:00+0100,12.0,,6.02,6.02
2015-12-21T04:00:00+0100,13.0,,9.48,9.48
2015-12-21T05:00:00+0100,16.0,,13.46,13.46
2015-12-21T06:00:00+0100,24.0,,14.44,14.44
2015-12-21T07:00:00+0100,30.0,,16.41,16.41
2015-12-21T08:00:00+0100,30.0,,16.55,16.55
2015-12-21T09:00:00+0100,30.0,,16.35,16.35
2015-12-21T10:00:00+0100,28.0,,16.23,16.23
2015-12-21T11:00:00+0100,27.0,,15.86,15.86
2015-12-21T12:00:00+0100,27.0,,15.73,15.73
2015-12-21T13:00:00+0100,26.0,,15.71,15.71
2015-12-21T14:00:00+0100,25.0,,15.71,15.71
2015-12-21T15:00:00+0100,28.0,,16.1,16.1
2015-12-21T16:00:00+0100,29.0,,16.29,16.29
2015-12-21T17:00:00+0100,31.0,,16.29,16.29
2015-12-21T18:00:00+0100,28.0,,16.03,16.03
2015-12-21T19:00:00+0100,28.0,,15.14,15.14
2015-12-21T20:00:00+0100,25.0,,14.2,14.2
2015-12-21T21:00:00+0100,21.0,,13.85,13.85
2015-12-21T22:00:00+0100,18.0,,12.03,12.03
2015-12-21T23:00:00+0100,13.0,,-0.01,5.63
2015-12-22T00:00:00+0100,3.0,,-12.13,1.93
2015-12-22T01:00:00+0100,2.0,,-13.31,-8.38
2015-12-22T02:00:00+0100,1.0,,-10.05,-10.05
2015-12-22T03:00:00+0100,3.0,,0.07,0.07
2015-12-22T04:00:00+0100,8.0,,7.84,7.84
2015-12-22T05:00:00+0100,13.0,,12.43,12.43
2015-12-22T06:00:00+0100,22.0,,14.86,14.86
2015-12-22T07:00:00+0100,28.0,,15.67,15.67
2015-12-22T08:00:00+0100,34.0,,15.84,15.84
2015-12-22T09:00:00+0100,34.0,,15.39,15.39
2015-12-22T10:00:00+0100,31.0,,15.59,15.59
2015-12-22T11:00:00+0100,27.0,,15.48,15.48
2015-12-22T12:00:00+0100,24.0,,15.35,15.35
2015-12-22T13:00:00+0100,23.0,,15.25,15.25
2015-12-22T14:00:00+0100,23.0,,15.35,15.35
2015-12-22T15:00:00+0100,24.0,,15.83,15.83
2015-12-22T16:00:00+0100,26.0,,15.96,15.96
2015-12-22T17:00:00+0100,29.0,,15.92,15.92
2015-12-22T18:00:00+0100,29.0,,15.28,15.28
2015-12-22T19:00:00+0100,27.0,,14.92,14.92
2015-12-22T20:00:00+0100,24.0,,14.67,14.67
2015-12-22T21:00:00+0100,18.0,,14.66,14.66
2015-12-22T22:00:00+0100,17.0,,14.09,14.09
2015-12-22T23:00:00+0100,10.0,,11.36,11.36
2015-12-23T00:00:00+0100,7.0,,10.05,10.05
2015-12-23T01:00:00+0100,4.0,,7.93,7.93
2015-12-23T02:00:00+0100,4.0,,3.04,3.04
2015-12-23T03:00:00+0100,2.0,,0.83,0.83
2015-12-23T04:00:00+0100,1.0,,1.89,1.89
2015-12-23T05:00:00+0100,7.0,,7.8,9.26
2015-12-23T06:00:00+0100,8.0,,12.21,12.85
2015-12-23T07:00:00+0100,17.0,,13.82,13.82
2015-12-23T08:00:00+0100,19.0,,14.22,14.22
2015-12-23T09:00:00+0100,18.0,,14.21,14.21
2015-12-23T10:00:00+0100,18.0,,14.12,14.12
2015-12-23T11:00:00+0100,18.0,,13.98,13.98
2015-12-23T12:00:00+0100,19.0,,13.68,13.68
2015-12-23T13:00:00+0100,19.0,,13.48,13.48
2015-12-23T14:00:00+0100,24.0,,13.42,13.42
2015-12-23T15:00:00+0100,27.0,,13.7,13.7
2015-12-23T16:00:00+0100,38.0,,14.06,14.06
2015-12-23T17:00:00+0100,43.0,,14.14,14.14
2015-12-23T18:00:00+0100,43.0,,13.89,13.89
2015-12-23T19:00:00+0100,40.0,,13.45,13.45
2015-12-23T20:00:00+0100,37.0,,13.33,13.33
2015-12-23T21:00:00+0100,34.0,,13.23,13.23
2015-12-23T22:00:00+0100,32.0,,12.83,12.83
2015-12-23T23:00:00+0100,28.0,,11.31,11.31
2015-12-24T00:00:00+0100,22.0,,9.92,9.92
2015-12-24T01:00:00+0100,19.0,,9.14,9.14
2015-12-24T02:00:00+0100,18.0,,8.73,8.73
2015-12-24T03:00:00+0100,15.0,,8.57,8.57
2015-12-24T04:00:00+0100,15.0,,8.72,8.72
2015-12-24T05:00:00+0100,17.0,,9.6,9.6
2015-12-24T06:00:00+0100,19.0,,10.07,10.07
2015-12-24T07:00:00+0100,22.0,,10.48,10.48
2015-12-24T08:00:00+0100,24.0,,11.34,11.96
2015-12-24T09:00:00+0100,24.0,,12.2,14.18
2015-12-24T10:00:00+0100,22.0,,12.33,14.91
2015-12-24T11:00:00+0100,23.0,,12.16,14.8
2015-12-24T12:00:00+0100,20.0,,11.4,14.51
2015-12-24T13:00:00+0100,18.0,,10.9,13.9
2015-12-24T14:00:00+0100,16.0,,11.22,13.24
2015-12-24T15:00:00+0100,16.0,,11.45,13.95
2015-12-24T16:00:00+0100,18.0,,12.25,13.98
2015-12-24T17:00:00+0100,21.0,,11.62,12.07
2015-12-24T18:00:00+0100,19.0,,10.47,11.29
2015-12-24T19:00:00+0100,16.0,,10.46,10.46
2015-12-24T20:00:00+0100,10.0,,8.49,8.57
2015-12-24T21:00:00+0100,6.0,,4.04,8.07
2015-12-24T22:00:00+0100,7.0,,7.34,7.34
2015-12-24T23:00:00+0100,-0.0,,0.9,0.9
2015-12-25T00:00:00+0100,4.0,,0.01,0.01
2015-12-25T01:00:00+0100,1.0,,-0.96,-0.96
2015-12-25T02:00:00+0100,1.0,,0.02,0.02
2015-12-25T03:00:00+0100,2.0,,0.09,0.32
2015-12-25T04:00:00+0100,3.0,,3.04,3.04
2015-12-25T05:00:00+0100,4.0,,4.08,4.08
2015-12-25T06:00:00+0100,8.0,,4.01,4.01
2015-12-25T07:00:00+0100,11.0,,4.44,5.31
2015-12-25T08:00:00+0100,13.0,,9.59,9.59
2015-12-25T09:00:00+0100,15.0,,10.11,10.11
2015-12-25T10:00:00+0100,18.0,,10.55,10.55
2015-12-25T11:00:00+0100,19.0,,10.68,11.01
2015-12-25T12:00:00+0100,15.0,,10.64,11.31
2015-12-25T13:00:00+0100,13.0,,10.59,11.39
2015-12-25T14:00:00+0100,13.0,,10.72,11.88
2015-12-25T15:00:00+0100,14.0,,10.99,13.17
2015-12-25T16:00:00+0100,19.0,,12.41,14.08
2015-12-25T17:00:00+0100,24.0,,12.86,14.06
2015-12-25T18:00:00+0100,27.0,,12.96,13.39
2015-12-25T19:00:00+0100,26.0,,12.86,12.86
2015-12-25T20:00:00+0100,28.0,,12.47,12.47
2015-12-25T21:00:00+0100,24.0,,12.47,12.47
2015-12-25T22:00:00+0100,23.0,,12.17,12.17
2015-12-25T23:00:00+0100,17.0,,11.48,11.48
2015-12-26T00:00:00+0100,16.0,,8.5,10.12
2015-12-26T01:00:00+0100,15.0,,5.83,7.59
2015-12-26T02:00:00+0100,14.0,,6.36,6.36
2015-12-26T03:00:00+0100,12.0,,5.77,5.77
2015-12-26T04:00:00+0100,10.0,,7.09,7.09
2015-12-26T05:00:00+0100,10.0,,8.61,8.61
2015-12-26T06:00:00+0100,11.0,,10.14,10.14
2015-12-26T07:00:00+0100,13.0,,10.57,10.57
2015-12-26T08:00:00+0100,18.0,,11.4,11.4
2015-12-26T09:00:00+0100,18.0,,12.03,12.03
2015-12-26T10:00:00+0100,17.0,,12.62,12.94
2015-12-26T11:00:00+0100,15.0,,12.57,13.38
2015-12-26T12:00:00+0100,15.0,,12.71,13.39
2015-12-26T13:00:00+0100,13.0,,11.64,13.3
2015-12-26T14:00:00+0100,14.0,,11.16,13.76
2015-12-26T15:00:00+0100,15.0,,12.24,14.52
2015-12-26T16:00:00+0100,18.0,,14.93,15.48
2015-12-26T17:00:00+0100,23.0,,15.35,16.07
2015-12-26T18:00:00+0100,23.0,,14.39,15.93
2015-12-26T19:00:00+0100,23.0,,13.85,15.53
2015-12-26T20:00:00+0100,22.0,,13.32,15.22
2015-12-26T21:00:00+0100,19.0,,12.72,14.77
2015-12-26T22:00:00+0100,16.0,,11.33,14.44
2015-12-26T23:00:00+0100,13.0,,10.57,12.6
2015-12-27T00:00:00+0100,16.0,,10.6,12.44
2015-12-27T01:00:00+0100,14.0,,8.65,11.96
2015-12-27T02:00:00+0100,12.0,,7.29,11.72
2015-12-27T03:00:00+0100,10.0,,6.29,11.72
2015-12-27T04:00:00+0100,8.0,,3.46,11.94
2015-12-27T05:00:00+0100,9.0,,0.11,12.35
2015-12-27T06:00:00+0100,12.0,,0.04,12.47
2015-12-27T07:00:00+0100,14.0,,0.11,13.24
2015-12-27T08:00:00+0100,17.0,,9.8,13.11
2015-12-27T09:00:00+0100,16.0,,10.03,14.23
2015-12-27T10:00:00+0100,18.0,,9.84,15.12
2015-12-27T11:00:00+0100,21.0,,10.79,15.42
2015-12-27T12:00:00+0100,20.0,,10.42,15.43
2015-12-27T13:00:00+0100,18.0,,10.18,15.48
2015-12-27T14:00:00+0100,18.0,,11.21,15.53
2015-12-27T15:00:00+0100,19.0,,12.33,16.38
2015-12-27T16:00:00+0100,23.0,,15.2,17.33
2015-12-27T17:00:00+0100,27.0,,15.52,17.55
2015-12-27T18:00:00+0100,34.0,,15.92,17.54
2015-12-27T19:00:00+0100,33.0,,15.76,17.38
2015-12-27T20:00:00+0100,31.0,,15.29,16.96
2015-12-27T21:00:00+0100,27.0,,14.48,16.4
2015-12-27T22:00:00+0100,24.0,,14.0,16.11
2015-12-27T23:00:00+0100,20.0,,13.81,15.82
2015-12-28T00:00:00+0100,22.0,,15.42,15.61
2015-12-28T01:00:00+0100,20.0,,15.41,15.41
2015-12-28T02:00:00+0100,20.0,,15.49,15.49
2015-12-28T03:00:00+0100,18.0,,15.63,15.63
2015-12-28T04:00:00+0100,17.0,,16.57,16.57
2015-12-28T05:00:00+0100,20.0,,17.7,17.7
2015-12-28T06:00:00+0100,25.0,,18.29,18.29
2015-12-28T07:00:00+0100,33.0,,19.89,19.89
2015-12-28T08:00:00+0100,34.0,,21.09,21.09
2015-12-28T09:00:00+0100,33.0,,23.9,28.08
2015-12-28T10:00:00+0100,32.0,,24.21,30.66
2015-12-28T11:00:00+0100,31.0,,21.25,28.21
2015-12-28T12:00:00+0100,32.0,,20.51,26.23
2015-12-28T13:00:00+0100,31.0,,19.71,19.71
2015-12-28T14:00:00+0100,30.0,,18.97,19.16
2015-12-28T15:00:00+0100,32.0,,18.8,20.93
2015-12-28T16:00:00+0100,35.0,,19.23,20.98
2015-12-28T17:00:00+0100,42.0,,18.69,21.23
2015-12-28T18:00:00+0100,42.0,,18.06,19.07
2015-12-28T19:00:00+0100,39.0,,16.44,18.31
2015-12-28T20:00:00+0100,37.0,,12.92,17.71
2015-12-28T21:00:00+0100,33.0,,12.68,17.16
2015-12-28T22:00:00+0100,32.0,,12.31,16.61
2015-12-28T23:00:00+0100,27.0,,11.81,16.09
2015-12-29T00:00:00+0100,20.0,,14.53,16.1
2015-12-29T01:00:00+0100,18.0,,14.37,15.52
2015-12-29T02:00:00+0100,16.0,,14.26,15.19
2015-12-29T03:00:00+0100,14.0,,13.9,14.64
2015-12-29T04:00:00+0100,15.0,,14.02,14.95
2015-12-29T05:00:00+0100,19.0,,14.31,15.38
2015-12-29T06:00:00+0100,24.0,,14.46,16.11
2015-12-29T07:00:00+0100,30.0,,14.44,16.77
2015-12-29T08:00:00+0100,33.0,,14.52,17.02
2015-12-29T09:00:00+0100,34.0,,14.64,16.97
2015-12-29T10:00:00+0100,33.0,,14.64,16.88
2015-12-29T11:00:00+0100,33.0,,14.65,16.77
2015-12-29T12:00:00+0100,34.0,,14.86,16.68
2015-12-29T13:00:00+0100,33.0,,14.9,16.64
2015-12-29T14:00:00+0100,34.0,,14.98,16.76
2015-12-29T15:00:00+0100,37.0,,14.85,16.91
2015-12-29T16:00:00+0100,41.0,,15.72,17.08
2015-12-29T17:00:00+0100,47.0,,16.52,17.21
2015-12-29T18:00:00+0100,47.0,,16.16,16.71
2015-12-29T19:00:00+0100,43.0,,15.95,16.57
2015-12-29T20:00:00+0100,38.0,,15.92,16.32
2015-12-29T21:00:00+0100,34.0,,15.97,15.98
2015-12-29T22:00:00+0100,33.0,,14.88,15.39
2015-12-29T23:00:00+0100,28.0,,14.5,14.65
2015-12-30T00:00:00+0100,29.0,,15.04,15.04
2015-12-30T01:00:00+0100,27.0,,14.38,14.38
2015-12-30T02:00:00+0100,26.0,,14.02,14.02
2015-12-30T03:00:00+0100,21.0,,14.02,14.02
2015-12-30T04:00:00+0100,21.0,,14.72,14.72
2015-12-30T05:00:00+0100,24.0,,14.93,14.93
2015-12-30T06:00:00+0100,28.0,,15.45,15.45
2015-12-30T07:00:00+0100,35.0,,15.98,15.98
2015-12-30T08:00:00+0100,36.0,,16.47,16.47
2015-12-30T09:00:00+0100,36.0,,16.5,16.5
2015-12-30T10:00:00+0100,35.0,,16.62,16.62
